author,text,likes,published_at
@hunndie9498,"His audacity comes from dumbness, selfishness, and ignorance , I get it.",0,2025-11-05T07:14:39Z
@ayrahca98,Yo ta planning maa gareko interview jasto po xha ta 🙄 press meeting rakhna pardaina ?? Yo kp oli ley,0,2025-11-05T07:14:33Z
@Aayansh20173,Rupesh shrestha le kantipur ko nun ko sojho matra gareko cha,0,2025-11-05T07:13:20Z
@EpicAdventures70,Imagine still following Kantipur and taking them seriously.,0,2025-11-05T07:13:20Z
@adhikaridevendra8767,अब कुनै औचित्य छ र,0,2025-11-05T07:12:57Z
@chandramangurung5090,यस्ता त नेपालको प्रधान मन्त्री हुन्छन् के को देश बन्छ । यसको मुल्य १००% चुकाउनु पर्छ चाहे यस संसार वा अर्को संसार जुन म्रित्यु पस्चातको संसार,0,2025-11-05T07:12:07Z
@ramkrishana78,समात्न पर्छ जेल जानै पर्छ हत्यारा,0,2025-11-05T07:11:34Z
@HMTRANDOM,हार्दिक श्रद्धांजलि,0,2025-11-05T07:10:44Z
@ayrahca98,Kailey sudhreni hola 😢,0,2025-11-05T07:10:18Z
@surazkarki9423,फटाहा चोखयाउने खेल । 1:05:03,0,2025-11-05T07:08:49Z
@YamranaMagar-r2b,Aaru lai sodhne style ra kp oli laie sodhne style ma dherai farak dekhiyo  aani kantipur bibad aasai pareko xaina,0,2025-11-05T07:06:09Z
@NubyLim,यो तानाशाह पाखण्डी भ्रस्ट्रचारी चोरको थाप्डा हेर्न मन छैन यार !! गेस्ट पनि अलि स्वच्छ राम्रो  बोलाउनु नी थत्त !!,0,2025-11-05T07:06:03Z
@chandansah2354,यो ढोङी केपी चारैतिर भरसटचारीहरू पालिराखेछ। र कसले यसलाई सूचना नदेला,0,2025-11-05T07:05:30Z
@Ramthapamagar-n2i,लाज नभाको केपि ओलि प्रस्न सोध्ने पत्रकार उस्तै,0,2025-11-05T07:02:49Z
@NawarajGautam-j6i1y,महेश बस्नेत ओलि वक्त हो,0,2025-11-05T07:02:32Z
@GauravThapaliya-h6c,"Esto submissive interview kina ho?
I thought rupesh shrestha was a very good interviewer.",0,2025-11-05T07:02:08Z
@ganeshjetho1969,ओली बुढो भन्न मिल्छ!?,0,2025-11-05T07:01:44Z
@dhaniramshrestha8247,यो पत्रकार पनि हत्यारा को मतियार जस्तो छ,0,2025-11-05T07:01:06Z
@Chakrachanara,Kp oli ❤,1,2025-11-05T07:00:08Z
@basantbasan20,स्पष्ट भयो यो मान्छे दोषी नै हो,0,2025-11-05T06:58:49Z
@UpendraChaudhary-bt9qy,Rip kp oli and kantipur,0,2025-11-05T06:57:14Z
@samikshya78,म कुरा गर्छु आग्रा को त गर्छ्स गाग्रा को भन्थे हो यहि रहेछ ।के खाल को उत्तर दियेको येउटा प्रश्न आर्कै उत्तर ?जे सोधेको त्यसैको उत्तर दिनुनी खाली कुरो बङ्यायेको छ।ती भवन भोलि बनिन्छ्न तर ती आमा को कोख भरियेला त ओलि ज्यु?,0,2025-11-05T06:56:02Z
@parajuliharis,"असम्बैधानिक कार्य गर्नको लागी आफु अनुकुल सम्बैधानिक परिषदको गठन गराउन खोज्ने, आफुलाई बा भन्ने र पाउमोल्नेहरुले नेपाल नै बर्बाद पार्दा पनि भ्रष्टाचार गरेको छैन भनेर भुकीरहने र अहंकार र घमण्ड बाहेक केहि नभएको, मैले गरेको सबै ठिक अरुले गरेको सबै बेठीक भन्ने कस्तो सोच होला हो । नेपालको पानी नपिउने र बिदेशको पानी पिउनेले नेपालको माया गर्दै गर्दैन । यो मानीस मान्छेलाई भुलभुलैयामा पारेर कथीत राष्ट्रबादी बन्दैछन ।",0,2025-11-05T06:55:55Z
@ravindrayatri,Kantipur has again shown their true color. Shame on you for washing up murderer KP chor,0,2025-11-05T06:55:45Z
@thakadhikari1955,मिडिया टायल गर्दैछ । यो कान्तिपुर मिडिया काम सबै हत्यारा बलात्कारि भ्रष्ट जोगाउने मिडिया ट्रायल गर्छ ।कान्तिपुर बहिष्कार गर्नुपछ ।,0,2025-11-05T06:55:41Z
@KamalNepali-d3w,44:01 is epic,0,2025-11-05T06:53:08Z
@kamalkc6204,याे वेवकुफकाे  मान्छेकाे कुरा सुन्न मन छैन् /,0,2025-11-05T06:53:06Z
@sheronrai3484,"के पि ओली एकदम सहि छ 👍
यो हिंसात्मक गतिविधिमा वहाँलाई दोष दिनु बेकार छ।",0,2025-11-05T06:52:45Z
@SaaroZKhadka,Im so frustrate after watching his😅,0,2025-11-05T06:52:39Z
@mohannathdangal3997,हिटलर,0,2025-11-05T06:51:31Z
@user-xj8cb5gf5c,थुइक्क लाज नभएको जेलमा हुनुपर्ने हत्यारा यहाँ बसेर भूकिरहेको छ।,0,2025-11-05T06:51:31Z
@hariosti8421,"देशको सबै संयंत्र कांग्रेस, एमालेको कब्जामा छ । संविधान  संशोधन नगरी समस्याको समाधान हुदैन। संपुर्ण प्रणाली परिवर्तन गर्न जरुरी छ । नयाहरु टुक्रिएर संविधान संशोधन गर्ने सामर्थ राख्दैन । पुरानो संग 35 बर्ष देश लुटेको पैसा छ मासुभात र 2 लिटर पेट्रोल मा भोट किन्छ। भौगोलिक यथार्थ नजान्ने र कुनै एकजनको समर्थक बनेर बोल्ने हरुलाइ मेडिकल ट्रिटमेंट को जरुरी देखें। हाम्रो समाज नाता तोड्न तयार हुन्छ पार्टी छोड्न तयार छैन । त्यसका लागी अहिलेका नया पुस्ताले धेरै लचकता अपनाउन र जनताको मन जित्न जरूरी छ। नयाहरु मिल्न सकेनन् भने भोलीको दिनमा भडुवाको संज्ञा दिइने छ । किन भने संगठित हुन नसकेर ऐतिहासिक उपलब्धि गुम्ने छ।",0,2025-11-05T06:50:44Z
@kanchankharel313,Boycott Kantipur.,0,2025-11-05T06:49:14Z
@ChhabiLal-b1d,रुपेस पत्र कार पनि खत रई छ याे रुपेस पनि सिराेया काे झाेले हाे,1,2025-11-05T06:49:06Z
@roshantiwari890,नेपालको इतिहासमा हत्यारा प्र म भनेर दर्ज हुनेछ।,0,2025-11-05T06:45:58Z
@SagarPaudel-fn2lk,"यो हत्यारा मरेको दिन सारा नेपालीले सुखको सास फेर्नेछन्😖😠.
RIP",0,2025-11-05T06:44:40Z
@Tikakhadka-t8d,रन्डिको छोरा दलाल हत्यारा भ्रष्टाचारीको नाइके 😮😮😮,0,2025-11-05T06:43:45Z
@kusoe2020,कान्तिपुर बहिष्कार गरौं,8,2025-11-05T06:42:37Z
@Becomingramesh,Fari aaba manipulate hunnxa . Kp ko tw galti xina bhanara sabai KO brain wash hunxa .,0,2025-11-05T06:40:59Z
@theeasycreativetips8523,"यो देश विनाश हुनमा जत्ती काङ्ग्रेस एमाले माओवादी दोषी छ , तेति नै दोषी कान्तिपुर र तेस्को झोले पत्रुकारहरु पनि हो ,, 😡
Rip to all of them 🤮",1,2025-11-05T06:40:36Z
@DharmasinghSaud-r4v,"एउटा महाँ चाेर अर्काे चाेर काे झाेले,नतिजा ढाक छाेप😂😂😂",0,2025-11-05T06:40:09Z
@maharajanak4699,यो लाई मार्नु पर्ने हो,0,2025-11-05T06:39:02Z
@debendrabudhathoki4107,आयोग लाई बयान दिनुपर्नेमा कता  टेलिभिजनमा अन्तरबार्ता दिदै हिडेको😀😀😀,0,2025-11-05T06:39:00Z
@raaz-l6z,दुवै चोर.. के पी को बोलीको ठेगान छैन.. कान्तिपुर समचार को सबैलाई थाही छ 👍👍❤️❤️,0,2025-11-05T06:38:54Z
@laxmipaudel9684,नैतिकता हराएको मान्छे,0,2025-11-05T06:38:16Z
@dibakarpant3390,"देश नै नरहने स्थितिमा सुधार भन्दा पहिले देश बचाउन सबै लाग्नुपर्ने अवस्था छ । वर्तमान संबिधान नै यो स्थिति पैदा हुनुको प्रथम कारक-तत्व हो,अव यसैमा नयाँ निर्वाचनको माध्यमबाट समाधान खोज्नु भनेको देश नै बिसर्जनको मार्ग तय गर्नु हो ।     समय छदै यस तर्फ गम्भीर हुनु अत्यन्त जरुरी भैसकेको छ । राजा लगायत सबै देशभक्त शक्ति-समुदाय​-ब्यक्ति  एकतावद्ध भै देशलाई यो घनघोर बिपदबाट बचाउनु अहिलेको प्रथम आवस्यकता हो । जय नेपाल​-आमा  !",0,2025-11-05T06:37:39Z
@dineshayer9938,preplaning reporting 👊😡,0,2025-11-05T06:37:04Z
@dipendrashahi3788,यस्ता मुर्ख असफल नेतृत्व हत्याराको कुरा सुन्नुपर्ने मिडिया पनि ऊस्तै अन्तरवार्ता दिने लिने जालि फटाहा हरु दलाल मिडियाको नौकर रुपेश,0,2025-11-05T06:36:37Z
@sujalacharya70,"हत्यारा के.पी 
हत्यारा संरक्षक कान्तिपुर",0,2025-11-05T06:36:27Z
@prempuja594,"केपि ओलि कसरी बोल्ने मान्छे हो र कसैसँग डरायको देखेको थियन चाहे जस्तोसुकै पत्रकार होस@ आजको अन्तरबार्ता बाट प्रष्ट थाहा हुन्छ, गोलि हान्न निर्देशन दिने kp नै हो १००%.",0,2025-11-05T06:35:40Z
@nrjvlog3147,सेरे र आर्जु को कुरा छोड भगौडा त न भागेको भए आज तेरो 45 को तिथि सकेके हुने थियो अलिक ढिलो भयो त जस्तो नालायक यो देस लाई चाहिएको थिएन,0,2025-11-05T06:35:14Z
@manojthapa1641,chaplusey patrakar..,0,2025-11-05T06:35:02Z
@KumBahadurPun-j9r,Laj lagdaina hoi Budho laaii . pahilo din k boleko ??? Gen- G vaneko k ho vanera karaaune ko ho ta? Laaz pacheko Naalaayak,0,2025-11-05T06:34:44Z
@Darpankadel14,Dog and donkey debate,0,2025-11-05T06:33:41Z
@jjthomo,This is the reason for burning down kantipur.,1,2025-11-05T06:33:40Z
@swapnil5527,"I’ve been following Mr. @RupeshShrestha for a long time and have watched nearly all of his interviews, but this one fell short. The questioning lacked depth, and the guest was given too much leeway without challenge. It raises the question, would the approach have been different with another guest?",0,2025-11-05T06:32:37Z
@BikramKumar-fy7ie,Ajha alae kutna parne yar kasto bacheo,0,2025-11-05T06:31:22Z
@frozentamang4231,हतियार प्रधानमन्त्रीको हातमा थियोे र २१ ज्क्ना विद्यार्थीलाई मार्नलाई भन्ने यो भ्रष्ट चोर केपी ओलीले कति नजायज अनैतिक र अमानवीय कुरा गरेको होला ???  र  हिजोसम्म ३ रुपैयाँमा १६ पेजको कान्तिपुर पत्रीका आज आएर १० रुपैयाँको  ८ पेजमा सिमित भएको छ देश कसरी लुटेको छ भन्ने एउटा सर्वत्र ब्यापी रूपमा छर्लङ्ग उदाङ्गो भ्रष्टाचारको नाच खडा हुदाहुदै यो कान्तिपुर किन ठाँउ दिएको होला तुरुन्त विघटन गरेर कारबाही गरेर बहिष्कार गर्नुपर्छ।,0,2025-11-05T06:31:10Z
@ghanlimbu9063,यो हत्यरा लाई कीन? तुरुन्त छानबिनले interview गर्ने अनी थुन्ने।,0,2025-11-05T06:29:56Z
@rupendrabasnet3657,बा लाई बिगार्ने नै विष्णु रिमाल हो,0,2025-11-05T06:29:54Z
@santosBurma-bu6vc,Yo patrukar le asti rajinama diyako .hoina ra???,0,2025-11-05T06:29:32Z
@mahalaxmipod,kantipur machikney kam xoina,0,2025-11-05T06:28:48Z
@sabudahal9633,पत्रकारको शैली हेर हेर छि छि छि,1,2025-11-05T06:28:44Z
@qweeryyuiioppp,आज बल्ल परेयो कुकुर के पी माकुरे जालैमा यसको हालत देख्दा नेपाली सबै खुसी छौ,0,2025-11-05T06:28:17Z
@nabinbudhakshetri1879,"I've seen his every last 8 videos, and this is the first time he is being soft like this to any guest. Media Corruption ley liyeko democracy ma k dherai expect garna sakin x.",0,2025-11-05T06:28:15Z
@Gyanevlogs,Buda tw marerai sudhrene bho,0,2025-11-05T06:28:14Z
@mahalaxmipod,kantipur fu*k,0,2025-11-05T06:28:11Z
@BikalpaBhattarai-o8b,Yesta bhasTa  jel hunu parne,0,2025-11-05T06:27:47Z
@mahalaxmipod,machikney randiko xora kp,0,2025-11-05T06:27:44Z
@LaxmandattLekhak,Jasle desh siddhya student siddhya tesai ko intervew jhole haru,0,2025-11-05T06:25:43Z
@qweeryyuiioppp,Sale kukur k p rip,0,2025-11-05T06:24:21Z
@TekLimbu-l1n,Hina ho buda suntaskari lai lukaune kalapani ko namma afno desko naksa pustakma naxapaune vrasta chari lai nai mantri mai rakhne kk ho kk buda,0,2025-11-05T06:24:20Z
@ganeshjetho1969,"सिपी मैनालीको भनाई सापटी लिने हो भने ""डोज"" नपुगेको!?",0,2025-11-05T06:23:19Z
@prakashdevkota-d7w,Beshya ko baru eiman huncha,0,2025-11-05T06:22:12Z
@ishwarishwar6136,"यो झोले हरू बाट नै बिगरे को देश मा यी कांतिपुर ले कहिले पनि जन्मुखी समाचार दिये को देखिए न। जसको सकल जनता हेर न चाहन उसै लाई 23,24 को घटना बारे सोध्नु कि तपाई अपराधी होईन भने को हो",0,2025-11-05T06:21:37Z
@kalpanarajyalaxmisingh7952,Desh ko pm bhayer jankari bhayena bhaner umkina paudainas papi,0,2025-11-05T06:19:37Z
@MagarGeer,Yesta jharpat anpadh harulai pm banaunu nai durbhagge ho?,0,2025-11-05T06:17:43Z
@Teyunggaming,Kp oliko jati dimag ra afnu kura khulera rakhna sakne neta koi xaina tara durvangya unle yo dimaglai desh bikash ma launa sakenan,0,2025-11-05T06:17:35Z
@shovarijal6243,Jel ma hunu parne manxe kina bahira interview dedai xa k yo 12 vai ko khel ho,0,2025-11-05T06:17:20Z
@DineshThapaMagar-e2s,Yo kailey marxa,0,2025-11-05T06:16:23Z
@deepakchand747,सुनपानी छर्केर चाेख्याउने काम,0,2025-11-05T06:16:05Z
@EverestHotel-g8s,Time for Change !!!,0,2025-11-05T06:15:42Z
@ShivaKc-dw6wx,गलति गरेछन केपि लाई नि जलाउनु पर्ने शेरे केपि त नेपाल को धमिरा नै रहेछन,1,2025-11-05T06:15:41Z
@BinodShah-j3g,Godi media ko godi question jyanmara hatyara Lai.,0,2025-11-05T06:15:10Z
@nepaliyatra-m7v,kp olai randai ko chora,0,2025-11-05T06:14:52Z
@laijanrai8092,🐕🐕🐕🐕,0,2025-11-05T06:14:40Z
@BhaktiBhawana19,Godi media category ma aayo kantipurmedeia,0,2025-11-05T06:14:10Z
@Ballublastvlog,अब यस्तै यस्तै ब्यक्तिको त हो नि कान्तिपुरले अन्तरबार्ता लिने।,0,2025-11-05T06:13:33Z
@SantalalThapa-q9r,Kale kale milera kham bhale thukka partakar Mula  jantako jyan line bhagaude kp oli jasto kukur desh bechne desh drihi sanga sambat garda jantale ke bhanlan soch aena,0,2025-11-05T06:12:43Z
@aniljha8150,कान्तिपुर सबभन्दा ठूलो माफिया हो,0,2025-11-05T06:10:45Z
@everestmedia2505,Ko hatyara lai samayar jel halnu parxa,0,2025-11-05T06:10:24Z
@BhattaraiSaru-s8w1m,"Kantipur murdabad 
Kanyipur kp parcha de sere 4 vai hun thukka nalayek jyanmara lai bolayer 2 ghanta baturais haina",0,2025-11-05T06:08:23Z
@Kiran4KTM,"ओलीले पनि बेला बेलामा गतिलो काउन्टर गरेको छन है , केहि चाहि पेचिलो प्रश्न थिए .",0,2025-11-05T06:07:44Z
@sumanpokhrel4178,Yeslai jel halnu parne thau ma ultai interview ligi rako xa ta,0,2025-11-05T06:05:13Z
@birodhghising,Great logic kp comrade! भ्रमित जनताले विस्तारै बुझ्छन्।,0,2025-11-05T06:03:47Z
@SuranMarble-l7t,RIP,0,2025-11-05T06:02:32Z
@birodhghising,रुपेशजीको मोजा गज्जब छ है।,0,2025-11-05T06:01:24Z
@reedamthapa2589,thukka mg kp bhutiyaa kukur talai goli thokera marnu parxaa,0,2025-11-05T06:00:27Z
@Mahaprasthan,यो माफियाको अवैध सन्तान बाह्रभाइ कपूतलाई यो ७७ जनाको रगत पिउने अपराधिको रगतले लतपतिएको थोपडा देखाउन लाज लाग्दैन ? साले माफिया कुत्ता बाह्र भाइ !,0,2025-11-05T06:00:15Z
@bhuvanghimire5922,केपिकाे भनाई नै बाजियाे शुसिला कार्कि प्रधानमन्त्री भएपछि मात्र माेबाईल प्राप्त भयाे रे राष्ट्रपतिलाई प्रचण्ड र शेर बहादुरलाई राखेर निर्णय गर्नु भनेर राष्ट्रपतिलाई सल्लाह दिएकाे थिएरे !😊,0,2025-11-05T06:00:06Z
@subashpoudel4107,तेरो मा ठोक्ने साले हत्यारा भर्स्ट्चारि,0,2025-11-05T05:58:43Z
@santoshalemagar4202,Sabaile kp oli lai bra bhanxa re😂😂thait Bra 👙po rax😅😅😅😅,0,2025-11-05T05:57:35Z
@pradipkapri270,yo hatyarako kura sunirana aabasyak xaina,0,2025-11-05T05:56:42Z
@purnapulami91,Fasi de,0,2025-11-05T05:56:21Z
@ShivaKarki-g4j,प्रश्न गर्ने पत्रुकार ओलिलाइ सजिलो हुने गरि सोध्दै बसेको छ। अपराधी ब्यक्ति टेलिभिजनमा अन्तरबार्ता लिदै दिदै छ्न लाजको पसारो,0,2025-11-05T05:55:36Z
@AnilShrestha-v7d,यो चोर को कुरा सुने थुक हतयारा हो 😢,0,2025-11-05T05:55:25Z
@chanduppant4126,Xeee ghamandi narapichas nai rixa,0,2025-11-05T05:54:51Z
@PardipRimalofficial,"सबै कुरा ठिक छ :गगनले पनि कान्तिपुर मै अन्तर्वार्ता दिने : अनी यसलेपनी कान्तिपुर मै के छ त्यस्तो कारण यो कान्तिपुर कसको ?
यसमा सहमत हुनेजती यता हाजिर हुनु त ?🎉🎉🎉",0,2025-11-05T05:54:51Z
@ashesthapaliya3762,कान्तिपुरेले एमाले र ओलि चोख्याउने काम सुरु गरेछ अझै पनि सुन्य पस्चताप थुक्क कुकुर पशु,0,2025-11-05T05:54:48Z
@maheshsinghdhami6932,साला 12 भाई को नाइके यसकै निर्देशन मा चल्छ गृहमन्त्रालय हत्त्यारा हो यो जनताको एउटा पनि प्रश्न सोध्न सकिनस   यत्रो एक घन्टा त्यसै बितायो🤨यसकै कारण देश यस्तो अवस्था मा पुगेको हो अझै बचाउने प्रश्न मात्रै गरेको छ साला,0,2025-11-05T05:53:51Z
@KumarKhadka-m2j,केही पनि थाहा छैन चाेर दलाल भष्टचारी काे नाईकेलाई,0,2025-11-05T05:53:51Z
@AmbikaRai-u3c,हौ यो मुलालाई कुट्ने माछे कोइ छोइन आज सम्म?,0,2025-11-05T05:53:44Z
@Agnipokhrel,कान्तिपुरले पनि आफ्नो बिस्वस्नियता गुमाएकै हो l राम्रोकामको श्रेय आफुले लिने अनि नावालक हरुको ज्यानलिँदा आर्कोको जिम्मादिने l कुमाइसंग पत्रकार ले सोधेको प्रस्नसुन्दा पनि उदेक लाग्ने 😠😠,0,2025-11-05T05:53:08Z
@kamalacharya1457,हत्यारा बा,0,2025-11-05T05:53:06Z
@positivemind3141,Chor salee,0,2025-11-05T05:52:38Z
@DivlopSunar,"यस्तो कुरा गर्ने भए नेपाल मा भएका बाटो सुरुङ जति बिकाश भाको छ सबै ठेकेदार र श्रमिकले बनाको हो , कुनै नेतृत्वले जस पाउदैन",1,2025-11-05T05:52:19Z
@harichhatri3142,यो फटाह,0,2025-11-05T05:51:53Z
@SantoshMandal-n5p,"यो हत्यारा लाई कसरी कान्तिपुर interview लिन बोलायो।
यही कारण ले कान्तिपुर जलाकोह 😡😡😡",0,2025-11-05T05:51:49Z
@kamalacharya1457,यसको ठाउम अरु थिए भने यसले फाँसी दिन्थो।,0,2025-11-05T05:51:36Z
@RatnaLaxmiShrestha-b1q,परिस्थिति कस्तो भयर यो घटना भयो सारै दुख लाग्दो छ ।  सम्बेदन हीन मानिसहरु को  घुस पैटको  कारन यस्तो भयो । पुर्ब प्रधान मन्त्रीलाइ मात्रै दोस लगायर फुर्सद मिल्छ र ?   पुर्ब प्रधान मन्त्री प्रचन्द लाइ  प्रधान मन्त्री बाट ओराले पाछि यो  घटा उन प्रयत्नरत हुनु हुन्थियो  तर  एमाले र काङ्रेस्स्ले भेउ पायन ।,0,2025-11-05T05:51:01Z
@Romario00775,"tero bou lai bacha kantipur
waihat media",0,2025-11-05T05:49:35Z
@DavidYoyo-z6j,KP is great leader.,0,2025-11-05T05:49:26Z
@Binubohara-e6b,यो मूला काे हो म त चिन्दिन यार भुसुडी के 😮😮😮,0,2025-11-05T05:48:05Z
@kamalacharya1457,दुई तिहाइको मान्छे के भन्छन।,0,2025-11-05T05:47:35Z
@arbinnn.K,yesta waiyaat manxey lai hamro desh ko PM thyo vanna pani lajamardo lagxa,0,2025-11-05T05:47:35Z
@AmirJ-v3f,whitewashing suru vayo,0,2025-11-05T05:47:06Z
@RanaMgr-m9g,Kin yeta xirna yaexu. thukkaa😅,0,2025-11-05T05:46:56Z
@RajkumarGhimeray,Yobpagal ho mental hospital,1,2025-11-05T05:44:20Z
@sudhan000,"Yo khate ko bani kahile pni sudrine bhayena, thukka.",1,2025-11-05T05:43:50Z
@RajkumarGhimeray,Yaslai thaha raixa tw k herya kera herya,1,2025-11-05T05:43:36Z
@ritabasnet-qc7ve,Aparadhi lai stagema bolayerayesle  k sandesh dina khojeko ho?,0,2025-11-05T05:43:28Z
@thakurimahendra3588,All the respect for Rupesh Shrestha is gone... How can he call murderer as his guest,1,2025-11-05T05:43:25Z
@thakurimahendra3588,ystro hatyara manasik rogi lai interview ko laagi bolauney... kantipur kahile sudhridaina,1,2025-11-05T05:42:26Z
@NAREN20203,"12 भाइ जाठ उखाने हत्यारालाइ सफाइ दिने प्रयास नगर ,,  रबिलाइ त पेलेर बोल्छस त",0,2025-11-05T05:41:04Z
@DipakAdhikari-e1i,हत्या हिंसा काे पक्षमा हाेइम भने झापा अान्दाेलन मा भात खाँदै गरेकाे धर्म प्रसाद ढकाल्लाइ किन बन्चराले हानेर मारे काे त ?जवाफ दिनु पर्याे,0,2025-11-05T05:40:10Z
@golmangurung7176,Yesto jyanmara papi haru lai kina interview ma space dincha ?,0,2025-11-05T05:39:32Z
@SanjaySubba-x5s,"यो त आफू माथि लागेको दोष सफा गर्नु बोला को जस्तो पो छ त! After watching this interview, already question answer set gara ko jasto छ.",0,2025-11-05T05:39:02Z
@harisherchan8530,Des jogau Vastchar garne aafna jogau aru lai fsau,0,2025-11-05T05:38:53Z
@shantoshlamichhane534,Kantipur le yo khate ko interview kina leko ? You guys still belive on him ?,0,2025-11-05T05:38:49Z
@sunilmanandhar242,"🍅TODAY'S HOME MINISTER 🍅🍅🍅🍅🍅🍅🍅
🍅IS YESTERDAY ए ने रा सो बु - AMALE JHOLEY🍅🍅
🍅HAHHA BALEN BIG FOOL🍅🍌🍌🍌🍌🍌🍅",0,2025-11-05T05:38:03Z
@ChhabiLal-b1d,म पनि अतिने दुखि छु उ अजई सम बाईर किन त हतेयारा,0,2025-11-05T05:37:11Z
@NabinKhanal-h8p,Esto Lai interview maa ligera aauxa kantipur lay Ani aago lagaunan tw,1,2025-11-05T05:36:50Z
@samirrai7627,Yo kantipur lai goodbye,0,2025-11-05T05:34:59Z
@puranbasnet2605,"KP Oliji PM huda desh ma andolan bhayo ani dherai students haru ko death bhayo , aja samma pani wa lai galat bhayo hamro government ko pala ma bhanne feel nai chhaina jasto lagchha yo interview bata!",0,2025-11-05T05:34:55Z
@rpcreation-1,हत्यारा चोर,0,2025-11-05T05:34:53Z
@MadanPoudel-l8g,"Arrest Kp oli भन्नेलाइ जवाफ :
गोलि हान्ने आदेश प्रधानमन्त्रीले दिदैनन ।स्थानीय प्रशासन ऐन को दफा ६ हेर। 
CDO ले पनि  टाउको मा ताकेर गोलि हान त पक्का पनि भनेनन होला । त्यो कानुन विपरीत हुन जान्छ । 
        तर सार्वजनिक सम्पत्ति नास गर्न हुलहुज्जत आए र भिड नियन्त्रण बाहिर गए गोलि चलाउन पाउछ कानुन मै छ तर घुडामुनी । 
         तर भिड उत्तेजित पार्ने नियतले किन टाउको ताकी ताकी गोलि हनियो? यसमा को को सम्लग्न छन त? छानबिन होला । सत्य तथ्य आउला ।",0,2025-11-05T05:33:24Z
@harisherchan8530,"Kp deupa sarkar ko dam ra ghamand le Garda Des vari aago lagyo dherai uba sahit ghaite vay tar sushila sarkarle aaj Sam goli haner uba Marne lai karbai garnu sakena darayo Vastchar ko fail kholnu drayo ke pardhanmantiri ra giriymantiri nam ra kurchiko
Lagi matar ho bahir huda tpai harule ta des janta ra koslai anyay vako xa tesko paxema bolnu vako thiyo aaj tyo boleko kura lagugarnu ko lai kin draunu vayo to karbai garnus",0,2025-11-05T05:32:05Z
@nabinrajgautam7713,hatyaara oli,0,2025-11-05T05:31:57Z
@souravpoudel1048,Chor kp,0,2025-11-05T05:31:21Z
@shworrame7434,Ukhane chor vastachari rip thuuuùu,0,2025-11-05T05:31:15Z
@hknepal80,पानीमाथिको ओभानो बन्न नखोज त एक नम्बरको हत्यारा होस् घुसपेट गराएको पनि तैले हो। त्यत्रा मान्छे मारेको तैले हो। छर्लंग छ घाम जतिकै त्यसो भएपछि यो सबैको जिम्मेवारी कार्यकारी तथिस तैले लिनुपर्छ। अरु कुरा जनताले जान्दैनन्। यदि यो सरकारले तँलाई जेल खोज्दैन भने जनताले लतारेर ल्याएर जेलमा हाल्नेछन् इति अस्तु,0,2025-11-05T05:30:19Z
@kimbk3949,Yesto irresponsible bolne manxe kasari janata ko guardian huna sakxa. Just imagine yeti huda samma ta yeti bolexa yo manxe farki halyo vane k garla,0,2025-11-05T05:30:17Z
@krishnakarki770,यो कान्तिपुर ले आफ्नै पाटनर लाई बोलाएछ  एमाले काङ्ग्रेस को कान्तिपुर   न्युज  बहिष्कार गरौ  ज्यान मारा 76जना बालक को  रगत पिउने  कुकुर  साले फटाहा,1,2025-11-05T05:30:01Z
@RohitPakharin,Prasna k prasna kati sahaj kasto banawty herana ya 🤣🤣🤣,0,2025-11-05T05:28:52Z
@TekSingh-yd2hd,"This is not right time for the interview, kantipur finished",0,2025-11-05T05:28:40Z
@smscoldcenterandsuppliers9807,ओलि लाई सत्तोसराप गर्नेले मच्चाएको आंतकले निम्ताएको दुर्घटना !,0,2025-11-05T05:28:05Z
@Real-Democracy,"यीनिहरु सुध्रिन का लागि आएकै होइनन। पहिला नेपाल सक्छन, नेपालीलाई आफ्नै देसमा अरुको दास बनाउछन र आफै पनि सकिन्छन तर सुध्रिने वाला छैनन्।  कि आफु सकिन तैयार हुन् परो ,कि यिनलाई सक्नु परो।  अरु उपाय छैन।",1,2025-11-05T05:28:05Z
@mahendrasubedi8127,Kp kp,0,2025-11-05T05:28:02Z
@surya.socialmed,Rupesh ji ko KP OLI sanga kunai prashna rainraixa gunaso pani rainaraixa thait yesto k ho ??,0,2025-11-05T05:28:00Z
@shishirregmi8434,Yeslai kina attention dekoo..kp chor hatyaraa,0,2025-11-05T05:27:45Z
@TheOmnipotentOneandOnly,Ae kantipur trying to save his baa...lol,0,2025-11-05T05:26:29Z
@ghanisht_kirati,अर्को आन्दोलन मा कान्तिपुर लाई फेरी ब्याबस्थापन गर है यस्तो मान्छे लिन्छ चोर लाई 😡😡,0,2025-11-05T05:25:35Z
@bhuwansunar5015,"के पि  प्रधानमन्त्री  भयो नकाबन्दी भयो
केपि प्रधानमन्त्री  भयो मुग्लिन नारायणगड बाटो मा पर्ने सिमल्चौर मा २ बस बेपत्ता  भए।
लिपुलेक  कालापानी भारत  ले लयो  ।
 केपि हत्यारा हो हो हो
भ्रष्टाचारि   जोगाउने   तानाशाह  हो।",0,2025-11-05T05:25:26Z
@AsteroidArjun,katti pani guilty feel chaina ....bull shit kp.,0,2025-11-05T05:25:22Z
@MilanBk-p5g,जसले सेसुकै भनोस केपि एक रास्ट्रबादि नेता हो,0,2025-11-05T05:24:04Z
